id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,features
13258,Son of Rambow,6.732,407,Released,2007-01-22,10871449,96,False,/v6O8vBT6vlzVIC35wWe3TR7RIi0.jpg,4913400,http://www.sonoframbow.com/,tt0845046,en,Son of Rambow,"Will is looking for an escape from his family when he encounters Lee, the school bully. Armed with a video camera and a copy of Rambo, Lee plans to make his own action-packed video epic.",10.803,/hOCdlpTs91eDohj5LhCGQF4bxqe.jpg,Make Believe. Not War.,Comedy,"Hammer & Tongs, Celluloid Dreams, Good Film Productions, ARTE France Cinéma, Reason Pictures, Soficinéma 2, Soficinéma 3, ZDF, Network Movie","France, Germany, United Kingdom, United States of America","English, French","film in film, single mother, exchange student","Son of Rambow Will is looking for an escape from his family when he encounters Lee, the school bully. Armed with a video camera and a copy of Rambo, Lee plans to make his own action-packed video epic. Comedy"
15384,Red Cliff II,7.314,407,Released,2009-01-07,121059225,141,False,/kytJbqldU5YPiAG2ZEWSpfeIvPo.jpg,80000000,http://www.redclifffilm.com,tt1326972,zh,赤壁2：決戰天下,"The battle of Red Cliff continues and the alliance between Xu and East Wu is fracturing.  With Cao Cao's massive forces on their doorstep, will the kingdoms of Xu and East Wu survive?",13.183,/h4WZHa5K941lAthsa29g0RFJJtV.jpg,Destiny Lies In The Wind.,"Action, Adventure, Drama, History, War","Showbox, Lion Rock Productions, Emperor Multimedia Group (EMG), Avex Entertainment, Shanghai Film Group, CMC Entertainment, Beijing Film Studio, China Film Group Corporation, Vie Vision Pictures, Summit Entertainment, Red Cliff Korea Investment, Bona Film Group","China, Hong Kong, Japan, South Korea, Taiwan, United States of America",Mandarin,"china, tea, sequel, chinese painting, 3rd century","Red Cliff II The battle of Red Cliff continues and the alliance between Xu and East Wu is fracturing.  With Cao Cao's massive forces on their doorstep, will the kingdoms of Xu and East Wu survive? Action, Adventure, Drama, History, War"
454458,UglyDolls,6.659,406,Released,2019-05-01,32450241,87,False,/93gOZuHazBWulk7b47MCXWVTiqh.jpg,45000000,http://www.stxfilms.com/uglydolls,tt1946502,en,UglyDolls,"In the adorably different town of Uglyville, weirdness is celebrated, strangeness is special and beauty is embraced as more than meets the eye. After traveling to the other side of a mountain, Moxy and her UglyDoll friends discover Perfection -- a town where more conventional dolls receive training before entering the real world to find the love of a child.",13.811,/p97LQ1TL95mptVL2AS8Rz1cJCQg.jpg,A classic under(doll) story.,"Family, Animation, Music","STX Films, Original Force Animation, Reel FX Creative Studios, Alibaba Pictures Group, Huaxia Film Distribution","Canada, China, United States of America",English,"musical, based on toy, self image, imperfection","UglyDolls In the adorably different town of Uglyville, weirdness is celebrated, strangeness is special and beauty is embraced as more than meets the eye. After traveling to the other side of a mountain, Moxy and her UglyDoll friends discover Perfection -- a town where more conventional dolls receive training before entering the real world to find the love of a child. Family, Animation, Music"
84204,Grabbers,6.091,406,Released,2012-08-10,427335,94,False,/ui4PGuwc9SakCxj0qWbQZ129Uis.jpg,0,http://grabbers.ie/,tt1525366,en,Grabbers,"Something sinister has come to the shores of Erin Island, unbeknownst to the quaint population of this sleepy fishing village resting somewhere off Ireland’s coast. First, some fishermen go missing. Then there is the rash of whale carcasses suddenly washing up on the beach. When the murders start, it’s up to two mismatched cops – an irresponsible alcoholic and his new partner, a by-the-book woman from the mainland – to protect the townsfolk from the giant, bloodsucking, tentacled aliens that prey upon them. Their only weapon, they discover, is booze. If they want to survive the creatures’ onslaught, everyone will have to get very, very drunk!",16.783,/dGAIjxYqP9YBLHeAmaE1NstSnqW.jpg,"For the locals on Erin Island, it's last orders.","Science Fiction, Comedy, Thriller, Horror, Mystery","High Treason Productions, Samson Films, Forward Films, Nvizible, Fís Éireann/Screen Ireland","Ireland, United Kingdom",English,"monster, ireland, drunk, beheaded","Grabbers Something sinister has come to the shores of Erin Island, unbeknownst to the quaint population of this sleepy fishing village resting somewhere off Ireland’s coast. First, some fishermen go missing. Then there is the rash of whale carcasses suddenly washing up on the beach. When the murders start, it’s up to two mismatched cops – an irresponsible alcoholic and his new partner, a by-the-book woman from the mainland – to protect the townsfolk from the giant, bloodsucking, tentacled aliens that prey upon them. Their only weapon, they discover, is booze. If they want to survive the creatures’ onslaught, everyone will have to get very, very drunk! Science Fiction, Comedy, Thriller, Horror, Mystery"
254194,Starry Eyes,6.0,406,Released,2014-07-29,0,98,False,/rD05NMOQxt73XzCW4QMKirv9jHL.jpg,0,http://www.starryeyesfilm.com/,tt2793490,en,Starry Eyes,A hopeful young starlet uncovers the ominous origins of the Hollywood elite and enters into a deadly agreement in exchange for fame and fortune.,10.674,/z5tlfzdUpcI0xD1eagxdlmDwFvp.jpg,She would kill to be famous.,"Horror, Drama","Dark Sky Films, Snowfort Pictures, Parallactic Pictures, Title Media","Belgium, United States of America",English,"ambition, casting, elite, fame, hollywood, los angeles, california, audition, evil, initiation, death cult, aspiring actress, brutal violence","Starry Eyes A hopeful young starlet uncovers the ominous origins of the Hollywood elite and enters into a deadly agreement in exchange for fame and fortune. Horror, Drama"
988,The China Syndrome,7.133,406,Released,1979-03-16,51718367,122,False,/qvlSLwRbTw0bY0fJmsRxzbnRHyt.jpg,5900000,https://www.sonymoviechannel.com/movies/china-syndrome,tt0078966,en,The China Syndrome,"While doing a series of reports on alternative energy sources, opportunistic reporter Kimberly Wells witnesses an accident at a nuclear power plant. Wells is determined to publicize the incident, but soon finds herself entangled in a sinister conspiracy to keep the full impact of the incident a secret.",12.714,/uHwwQIlt4XwpTFhX9ZT1A8xSW7F.jpg,Sometimes it’s too late to tell the truth.,"Drama, Thriller","Columbia Pictures, IPC Films",United States of America,English,"california, telecaster, radiation, energy policy, earthquake, nuclear power plant, cinematographer, core melt, conspiracy, tv reporter, atomic reactor, whistleblower, falsification, nuclear accident, picketing, turbine","The China Syndrome While doing a series of reports on alternative energy sources, opportunistic reporter Kimberly Wells witnesses an accident at a nuclear power plant. Wells is determined to publicize the incident, but soon finds herself entangled in a sinister conspiracy to keep the full impact of the incident a secret. Drama, Thriller"
10288,Fido,6.458,406,Released,2006-09-07,426224,92,False,/bWukUgej8vZTRF9YFi2NWmswZie.jpg,8000000,http://www.fidothemovie.com/,tt0457572,en,Fido,"Timmy Robinson's best friend in the whole wide world is a six-foot tall rotting zombie named Fido. But when Fido eats the next-door neighbor, Mom and Dad hit the roof, and Timmy has to go to the ends of the earth to keep Fido a part of the family. A boy-and-his-dog movie for grown ups, ""Fido"" will rip your heart out.",11.482,/btzm8jNgddSn7jLQ6l1WWXs1JI3.jpg,Good dead are hard to find,"Horror, Comedy, Romance, Drama","Lions Gate Films, Astral Media, Anagram Pictures",Canada,English,"dark comedy, black humor, gore, satire, decapitation, spoof, zombie, suburb, canuxploitation","Fido Timmy Robinson's best friend in the whole wide world is a six-foot tall rotting zombie named Fido. But when Fido eats the next-door neighbor, Mom and Dad hit the roof, and Timmy has to go to the ends of the earth to keep Fido a part of the family. A boy-and-his-dog movie for grown ups, ""Fido"" will rip your heart out. Horror, Comedy, Romance, Drama"
551271,Medieval,7.12,405,Released,2022-09-08,4311284,126,False,/maxRhndtC4BJABvqRPvYNu69CHA.jpg,23000000,https://theavenue.film/movies/medieval,tt8883486,en,Medieval,The story of 14th century Czech icon and warlord Jan Zizka who defeated armies of the Teutonic Order and the Holy Roman Empire.,48.698,/eeUNWsdoiOijOZAMaWFDA5Pb1n8.jpg,For honor. For justice. For freedom.,"Action, Drama, History","JBJ Film, Three Brothers Production",Czech Republic,"English, Czech","based on true story, medieval","Medieval The story of 14th century Czech icon and warlord Jan Zizka who defeated armies of the Teutonic Order and the Holy Roman Empire. Action, Drama, History"
60309,The Conspirator,6.554,405,Released,2011-04-15,15478800,122,False,/i4YjA78Tf60YW5tfBJmW8Q8X1QU.jpg,25000000,http://www.conspiratorthemovie.com/,tt0968264,en,The Conspirator,"Mary Surratt is the lone female charged as a co-conspirator in the assassination trial of Abraham Lincoln. As the whole nation turns against her, she is forced to rely on her reluctant lawyer to uncover the truth and save her life.",11.398,/qaUALpadysRP794bGC3rFfHoZOs.jpg,One bullet killed the President. But not one man.,"Crime, Drama, History","Wildwood Enterprises, The American Film Company",United States of America,English,"trial, president, conspiracy, lawyer, boarding house, military tribunal, historical, union, private club","The Conspirator Mary Surratt is the lone female charged as a co-conspirator in the assassination trial of Abraham Lincoln. As the whole nation turns against her, she is forced to rely on her reluctant lawyer to uncover the truth and save her life. Crime, Drama, History"
4942,Leatherheads,5.795,405,Released,2008-03-24,41299492,114,False,/4ZwVpZrTkTegVEQDUMyYwvT8HL7.jpg,58000000,http://www.leatherheadsmovie.com/,tt0379865,en,Leatherheads,"A light hearted comedy about the beginnings of Professional American Football. When a decorated war hero and college all star is tempted into playing professional football. Everyone see the chance to make some big money, but when a reporter digs up some dirt on the war hero... everyone could lose out.",8.37,/dl2yu8iuwG3dqbpjalm2odadRaH.jpg,"If Love Is a Game, Who'll Make the First Pass?","Comedy, Romance, Drama","Outlaw Productions, Universal Pictures, Casey Silver Productions, Smoke House Pictures","Germany, United States of America","English, German","hero, police, stadium, american football, games, success, sponsorship, coach, woman reporter, the big game","Leatherheads A light hearted comedy about the beginnings of Professional American Football. When a decorated war hero and college all star is tempted into playing professional football. Everyone see the chance to make some big money, but when a reporter digs up some dirt on the war hero... everyone could lose out. Comedy, Romance, Drama"
317560,Carrie Pilby,6.916,405,Released,2017-03-31,28430,98,False,/ewdOfBDitwOBb9byB9oaGp6YP2h.jpg,0,http://www.carriepilbythemovie.com,tt2989524,en,Carrie Pilby,"Awkward, isolated and disapproving of most of the people around her, a precocious 19-year-old genius is challenged to put her convictions to the test by venturing out on to the NYC dating scene.",7.8,/IHuNvCTOsSox1Gj4ykHImrC5EL.jpg,Live your life before it passes you by,"Comedy, Drama",Braveart Films,United States of America,English,"new york city, genius, dating, woman director","Carrie Pilby Awkward, isolated and disapproving of most of the people around her, a precocious 19-year-old genius is challenged to put her convictions to the test by venturing out on to the NYC dating scene. Comedy, Drama"
